semi,clsno,clsfor,clsName,clsRoom,clsOpt,start,end,week,hour,crid,stuCount,teacher
1082,D4472,護理二１,身體評估及實驗,５,必,5,6,星期一,4,3,47,張玠
1082,D4465,護理二１,老人照護及實驗 (另併２班),２,選,2,4,星期一,3,2,25,曾月霞
1082,D4484,護理二２,職涯規劃,７,必,7,7,星期一,1,1,45,林育秀
1082,D4485,護理二２,醫護英文,５,必,5,6,星期一,2,2,49,陳芷如
1082,D4499,護理二３,職涯規劃,５,必,5,5,星期一,1,1,45,林育秀
1082,D4606,休閒二１,生涯運動 (學年),５,必,5,6,星期一,2,0,0,體育老師
1082,D4603,休閒二１,休閒服務業管理,２,必,2,4,星期一,3,3,58,韓聖
1082,D4604,休閒二１,休閒應用英語（二）,７,必,7,8,星期一,2,2,56,李安珮
1082,D4654,企管二１,生涯運動 (學年),７,必,7,8,星期一,2,0,0,體育老師
1082,D4720,保金二１,生涯運動 (學年),５,必,5,6,星期一,2,0,0,體育老師
1082,D8274,保金二１,風險管理策略,７,必,7,8,星期一,3,3,41,劉俊廷
1082,D4712,保金二１,國際金融與匯兌,２,選,2,4,星期一,3,3,20,蔡佩珊
1082,D4728,保金二２,人身保險,４,必,4,4,星期一,3,3,41,謝淑慧
1082,D4729,保金二２,民主憲政與法治,２,必,2,3,星期一,2,2,41,李宏仁
1082,D4732,保金二２,生涯運動 (學年),７,必,7,8,星期一,2,0,0,體育老師
1082,D4829,財稅二１,生涯運動 (學年),５,必,5,6,星期一,2,0,0,體育老師
1082,D4828,財稅二１,個體經濟學（一）,７,必,7,9,星期一,3,3,49,張淑華
1082,D4831,財稅二１,財政學 (學年),２,必,2,4,星期一,3,3,46,黃淑惠
1082,D4840,財稅二２,生涯運動 (學年),７,必,7,8,星期一,2,0,0,體育老師
1082,D4839,財稅二２,個體經濟學（一）,２,必,2,4,星期一,3,3,57,張淑華
1082,D4934,財金二１,民主憲政與法治,７,必,7,8,星期一,2,2,51,陳如音
1082,D4938,財金二１,生涯運動 (學年),５,必,5,6,星期一,2,0,0,體育老師
1082,D4936,財金二１,總體經濟學,２,必,2,4,星期一,3,3,54,李靜芠
1082,D4948,財金二２,民主憲政與法治,５,必,5,6,星期一,2,2,47,陳如音
1082,D4952,財金二２,生涯運動 (學年),７,必,7,8,星期一,2,0,0,體育老師
1082,D5029,國貿二１,生涯運動 (學年),５,必,5,6,星期一,2,0,0,體育老師
1082,D5024,國貿二１,商事法 (另併１班),１,選,1,2,星期一,2,2,44,杜耀仁
1082,D5041,國貿二２,生涯運動 (學年),７,必,7,8,星期一,2,0,0,體育老師
1082,D5146,會資二１,生涯運動 (學年),５,必,5,6,星期一,2,0,0,體育老師
1082,D5160,會資二２,生涯運動 (學年),７,必,7,8,星期一,2,0,0,體育老師
1082,D5157,會資二２,成本與管理會計（一）,５,必,5,6,星期一,4,3,48,蔡京姐
1082,D5240,應統二１,生涯運動 (學年),５,必,5,6,星期一,2,0,0,體育老師
1082,D5234,應統二１,應用統計,２,選,2,4,星期一,3,3,39,朱蘊鑛
1082,D5283,多媒二１,生涯運動 (學年),５,必,5,6,星期一,2,0,0,體育老師
1082,D5280,多媒二１,資料庫,２,必,2,4,星期一,3,3,57,徐豐明
1082,D5281,多媒二１,臺灣開發史,７,必,7,8,星期一,2,2,61,魏嚴堅
1082,D5325,室設二１,生涯運動 (學年),７,必,7,8,星期一,2,0,0,體育老師
1082,D5321,室設二１,建築物理環境,５,必,5,6,星期一,2,2,43,李孟杰
1082,D5318,室設二１,電腦視覺模擬,２,選,2,4,星期一,3,3,38,藍儒鴻
1082,D5361,商設二１,文化創意產業概論,７,選,7,8,星期一,2,2,52,洪祺森
1082,D5371,商設二１,生涯運動 (學年),５,必,5,6,星期一,2,0,0,體育老師
1082,D5366,商設二１,設計思考,３,選,3,4,星期一,2,2,55,李芸菲
1082,D5422,流管二１,生涯運動 (學年),５,必,5,6,星期一,2,0,0,體育老師
1082,D5495,資工二１,生涯運動 (學年),７,必,7,8,星期一,2,0,0,體育老師
1082,D5487,資工二１,物聯網概論,１,必,1,3,星期一,3,3,66,盧永豐
1082,D5480,資工二１,計算機網路實驗,４,選,4,6,星期一,3,3,49,李正賢
1082,D5560,資管二１,生涯運動 (學年),７,必,7,8,星期一,2,0,0,體育老師
1082,D5557,資管二１,資料庫管理系統,２,必,2,4,星期一,3,3,56,廖士寬
1082,D5607,應中二１,生涯運動 (學年),７,必,7,8,星期一,2,0,0,體育老師
1082,D5654,日語二１,生涯運動 (學年),７,必,7,8,星期一,2,0,0,體育老師
1082,D5712,英語二１,生涯運動 (學年),５,必,5,6,星期一,2,0,0,體育老師
1082,D5714,英語二１,商用英語會話 (學年),７,必,7,8,星期一,2,2,26,莫利斯
1082,D8042,英語二１,商用英語會話 (學年),７,必,7,8,星期一,2,2,26,李華德
1082,D5715,英語二１,現代英美文化主題閱讀 (學年),２,必,2,4,星期一,3,3,56,劉世明
1082,D9421,通識二１,全民國防教育軍事訓練（五） (生活應用領域),３,選,3,4,星期一,2,2,36,林進士
1082,D9417,通識二１,身心整合與心理健康 (生活應用領域),３,選,3,4,星期一,2,2,45,楊淳斐
1082,D9418,通識二１,文創產業與行銷策略 (社會科學領域),３,選,3,4,星期一,2,2,45,黃資絜
1082,D9422,通識二１,語言與創意學習 (人文領域),３,選,3,4,星期一,2,2,45,張群
1082,D9419,通識二１,Scratch動畫創作與欣賞 (自然科學領域),３,選,3,4,星期一,2,2,46,賴錦緣
1082,D9420,通識二１,環境美學與紀錄片 (藝術領域),３,選,3,4,星期一,2,2,42,何昕家
1082,D8091,體育二１,生涯運動 - 保齡球１,５,必,5,6,星期一,2,0,37,王建邦
1082,D8092,體育二１,生涯運動 - 桌球１,５,必,5,6,星期一,2,0,39,劉金鎗
1082,D8093,體育二１,生涯運動 - 排球1,５,必,5,6,星期一,2,0,39,張合富
1082,D8094,體育二１,生涯運動 - 籃球,５,必,5,6,星期一,2,0,34,陳明宏
1082,D8095,體育二１,生涯運動 - 蛙泳,５,必,5,6,星期一,2,0,26,黃僅喻
1082,D8096,體育二１,生涯運動 - 防身術,５,必,5,6,星期一,2,0,39,陳培季
1082,D8097,體育二１,生涯運動 - 健身運動,５,必,5,6,星期一,2,0,36,李建平
1082,D8098,體育二１,生涯運動 - 多功能有氧舞蹈,５,必,5,6,星期一,2,0,36,陳盈幸
1082,D8099,體育二１,生涯運動 - 桌球２,５,必,5,6,星期一,2,0,38,劉記帆
1082,D8100,體育二１,生涯運動 - 羽球,５,必,5,6,星期一,2,0,36,李俊杰
1082,D8101,體育二１,生涯運動 - 瑜珈,５,必,5,6,星期一,2,0,36,張珈瑛
1082,D8102,體育二１,生涯運動 - 撞球,５,必,5,6,星期一,2,0,38,楊沛峰
1082,D8103,體育二１,生涯運動 - 壘球,５,必,5,6,星期一,2,0,35,林東興
1082,D8104,體育二１,生涯運動 - 健康有氧舞蹈,５,必,5,6,星期一,2,0,39,楊育寧
1082,D8105,體育二１,生涯運動 - 飛鏢,５,必,5,6,星期一,2,0,33,謝沛蓁
1082,D9212,體育二２,生涯運動 - 保齡球１,７,必,7,8,星期一,2,0,35,王建邦
1082,D9213,體育二２,生涯運動 - 桌球１,７,必,7,8,星期一,2,0,35,劉金鎗
1082,D9214,體育二２,生涯運動 - 排球1,７,必,7,8,星期一,2,0,36,張合富
1082,D9215,體育二２,生涯運動 - 網球,７,必,7,8,星期一,2,0,34,鄧政顯
1082,D9216,體育二２,生涯運動 - 籃球,７,必,7,8,星期一,2,0,36,陳明宏
1082,D9217,體育二２,生涯運動 - 蛙泳,７,必,7,8,星期一,2,0,25,黃僅喻
1082,D9218,體育二２,生涯運動 - 防身術,７,必,7,8,星期一,2,0,38,陳培季
1082,D9219,體育二２,生涯運動 - 健身運動,７,必,7,8,星期一,2,0,35,李建平
1082,D9220,體育二２,生涯運動 - 多功能有氧舞蹈,７,必,7,8,星期一,2,0,31,陳盈幸
1082,D9221,體育二２,生涯運動 - 桌球２,７,必,7,8,星期一,2,0,36,莊哲偉
1082,D9222,體育二２,生涯運動 - 羽球,７,必,7,8,星期一,2,0,38,李俊杰
1082,D9223,體育二２,生涯運動 - 瑜珈,７,必,7,8,星期一,2,0,35,張珈瑛
1082,D9224,體育二２,生涯運動 - 健康有氧舞蹈,７,必,7,8,星期一,2,0,37,楊育寧
1082,D9225,體育二２,生涯運動 - 飛鏢,７,必,7,8,星期一,2,0,32,謝沛蓁
1082,D9226,體育二２,生涯運動 - 撞球,７,必,7,8,星期一,2,0,35,楊沛峰
1082,D9546,語言二１,英語聽力與閱讀（二）,５,選,5,6,星期一,2,2,54,劉宜蕙
1082,D9548,語言二２,英語聽力與閱讀（二）,７,選,7,8,星期一,2,2,52,劉宜蕙
1082,D9549,語言二３,英語聽力與閱讀（二）,５,選,5,6,星期一,2,2,55,李一帆
1082,D9550,語言二４,英語聽力與閱讀（二）,７,選,7,8,星期一,2,2,53,張芳琪
1082,D12411,語言二13,英語聽力與閱讀（二）,３,選,3,4,星期一,2,2,53,謝欽仰
1082,D4340,老服一１,老人福利概論,１,必,1,2,星期一,2,2,44,梁亞文
1082,D4342,老服一１,長照政策與法規,３,必,3,4,星期一,2,2,46,李卓倫
1082,D4379,美容一１,髮型結構與成型,５,必,5,7,星期一,3,3,49,黃啟方
1082,D4423,護理一１,基本護理學及實驗（一）,５,必,5,8,星期一,4,2,41,孫嘉玲
1082,D4424,護理一１,人類發展學及實驗,２,必,2,4,星期一,3,2,44,高碧琴
1082,D4435,護理一２,生理學,２,必,2,4,星期一,3,3,49,洪慧娟
1082,D4437,護理一２,解剖學實驗,７,必,7,8,星期一,2,1,42,王慈娟
1082,D4440,護理一２,人類發展學及實驗,５,必,5,6,星期一,3,2,39,高碧琴
1082,D4451,護理一３,生理學,５,必,5,7,星期一,3,3,43,洪慧娟
1082,D4455,護理一３,基本護理學及實驗（一）,１,必,1,4,星期一,4,2,42,孫嘉玲
1082,D4584,休閒一１,休閒應用日語（二）,５,選,5,6,星期一,2,2,21,鍾瑞芳
1082,D4593,休閒一１,經濟學 (學年),２,必,2,4,星期一,3,3,57,張李淑容
1082,D4633,企管一１,企業倫理,５,選,5,7,星期一,3,3,49,龔慧珠
1082,D4641,企管一１,經濟學 (學年),２,必,2,4,星期一,3,3,57,陳柏儒
1082,D4687,保金一１,英語檢定（一） (學年),３,選,3,4,星期一,2,1,24,魏毓瑛
1082,D4691,保金一１,國文 (學年),１,必,1,2,星期一,2,2,44,黃麗娟
1082,D4694,保金一１,經濟學 (學年),５,必,5,7,星期一,3,3,51,邱泰穎
1082,D8259,保金一２,工業安全與衛生,５,選,5,6,星期一,2,2,46,邱清烟
1082,D4709,保金一２,經濟學 (學年),２,必,2,4,星期一,3,3,46,邱泰穎
1082,D4807,財稅一１,微積分 (學年),５,必,5,6,星期一,2,2,57,張瀞云
1082,D4808,財稅一１,會計學（一） (學年),７,必,7,9,星期一,5,4,52,蔡旻秀
1082,D4802,財稅一１,程式設計與應用,３,必,3,4,星期一,2,1,43,陳伯源
1082,D4820,財稅一２,會計學（一） (學年),５,必,5,7,星期一,5,4,45,張允文
1082,D4814,財稅一２,程式設計與應用,１,必,1,2,星期一,2,1,43,陳伯源
1082,D4906,財金一１,商用英語會話（二）,５,選,5,6,星期一,2,1,21,趙詠芬
1082,D4907,財金一１,國際行銷,２,選,2,4,星期一,3,3,48,許維智
1082,D4921,財金一２,初級會計學 (學年),７,必,7,8,星期一,4,3,49,陳佳宜
1082,D4917,財金一２,商用英語會話（二）,５,選,5,6,星期一,2,1,43,魏中瑄
1082,D7966,財金一２,管理學,２,必,2,4,星期一,3,3,53,魏中瑄
1082,D5007,國貿一１,會計學 (學年),１,必,1,3,星期一,3,3,54,陳佳宜
1082,D5001,國貿一１,管理學,５,必,5,7,星期一,3,3,52,黃美卿
1082,D5018,國貿一２,會計學 (學年),４,必,4,6,星期一,3,3,44,陳佳宜
1082,D5019,國貿一２,經濟學 (學年),１,必,1,3,星期一,3,3,43,黃美卿
1082,D5112,會資一１,行銷管理,７,選,7,9,星期一,3,3,31,林秀霞
1082,D5115,會資一１,商業應用軟體,５,必,5,6,星期一,2,2,54,林裕章
1082,D5127,會資一２,商業應用軟體,７,必,7,8,星期一,2,2,48,林裕章
1082,D5132,會資一２,微積分 (學年),２,必,2,4,星期一,3,3,47,黃韞臻
1082,D5226,應統一１,統計學 (學年),５,必,5,7,星期一,3,3,44,楊佑傑
1082,D5228,應統一１,經濟學 (學年),２,必,2,4,星期一,3,3,45,張瀞云
1082,D5264,多媒一１,繪畫（二）,５,必,5,7,星期一,3,3,24,曾志峰
1082,D7902,多媒一１,繪畫（二）,５,必,5,7,星期一,3,3,36,王雨涵
1082,D5270,多媒一１,體育 (學年),３,必,3,4,星期一,2,0,54,張育瑞
1082,D5307,室設一１,室內設計（一）,１,必,1,5,星期一,5,4,33,陳佩瑜
1082,D8244,室設一１,室內設計（一）,１,必,1,5,星期一,5,4,23,何宏文
1082,D8245,室設一１,室內設計（一）,１,必,1,5,星期一,5,4,0,陳林蔚
1082,D5304,室設一１,電腦輔助繪圖,６,選,6,8,星期一,3,3,55,藍儒鴻
1082,D5350,商設一１,印刷設計,５,必,5,7,星期一,3,3,63,張維真
1082,D5359,商設一１,體育 (學年),３,必,3,4,星期一,2,0,56,林東興
1082,D5408,流管一１,會計學 (學年),５,必,5,7,星期一,3,2,53,張李淑容
1082,D5410,流管一１,體育 (學年),３,必,3,4,星期一,2,0,53,何全進
1082,D5456,資工一１,網際網路與應用,５,必,5,8,星期一,4,3,36,陳同孝洪維恩
1082,D5457,資工一１,線性代數,１,必,1,3,星期一,3,3,54,林春宏
1082,D5469,資工一２,進階程式設計,２,必,2,4,星期一,3,3,31,陳世穎
1082,D5476,資工一２,微積分 (學年),６,必,6,8,星期一,3,3,40,林春宏
1082,D5540,資管一１,企業管理,２,必,2,4,星期一,3,3,51,何瑞枝
1082,D5547,資管一１,微積分 (學年),５,必,5,7,星期一,3,3,57,林韋宏
1082,D5593,應中一１,國文 (學年),５,必,5,6,星期一,2,2,47,王千宜
1082,D5594,應中一１,體育 (學年),３,必,3,4,星期一,2,0,46,劉記帆
1082,D5634,日語一１,日文（二）,７,必,7,8,星期一,4,4,31,林雅芬
1082,D5641,日語一１,體育 (學年),３,必,3,4,星期一,2,0,51,楊士欣
1082,D12412,日語一１,日本名著賞析,５,選,5,6,星期一,2,2,42,張宜樺
1082,D8040,英語一１,句型與段落習作 (學年),１,必,1,2,星期一,2,2,25,何瑞蓮
1082,D5697,英語一１,字彙與閱讀 (學年),５,必,5,7,星期一,3,3,61,陳惠玲
1082,D9612,通識一１,電影中的資訊素養與倫理 (自然科學領域),１,選,1,2,星期一,2,2,44,林凱胤
1082,D9411,通識一１,社會發展與規劃設計 (社會科學領域),１,選,1,2,星期一,2,2,32,黃孟儒
1082,D8209,語言一１,越南語 (學年),５,選,5,6,星期一,2,2,33,阮氏蕾
1082,D7475,稅管所研二,行為財務學專題 (另併１班),２,選,2,4,星期一,3,3,15,張允文
1082,D7688,商設所研二,論文/專題創作 (學年),２,必,2,4,星期一,3,3,18,各指導教授
1082,D7833,資管所研二,知識管理與探勘 (另併１班),５,選,5,7,星期一,3,3,8,姜琇森
1082,D7429,企管所研一,問卷調查與評量,５,選,5,7,星期一,3,3,13,張詠盛
1082,D7431,企管所研一,創新管理,２,選,2,4,星期一,3,3,8,賴明弘
1082,D12155,企管所研一,經營管理專題,１,選,1,1,星期一,1,1,23,曾耀鋒
1082,D12839,稅管所研一,稅務風險分析與評估 (另併１班),５,選,5,7,星期一,3,3,12,沈政安
1082,D7504,財金所研一,金融機構與市場,２,必,2,4,星期一,3,3,14,謝孟芬
1082,D7551,多媒所研一,文化詮釋學 (另併１班),２,選,2,4,星期一,3,3,19,黃漢青
1082,D7631,室設所研一,室內健康環境特論,３,選,3,4,星期一,2,2,5,李孟杰
1082,D7632,室設所研一,都市設計特論,７,選,7,8,星期一,2,2,7,蕭家孟
1082,D7636,室設所研一,設計實務專題,５,必,5,6,星期一,2,2,10,李琦華
1082,D7663,商設所研一,設計專題企劃,２,必,2,4,星期一,3,3,16,趙樹人
1082,D7695,流管所研一,個體需求分析與預測 (另併１班),２,選,2,4,星期一,3,3,6,楊志文
1082,D7703,流管所研一,資料探勘應用 (另併１班),５,選,5,7,星期一,3,3,5,林泓毅
1082,D9608,保金所研一,財務工程專題,７,選,7,9,星期一,3,3,6,劉議謙
1082,D7869,保金所研一,保險財務專題,４,選,4,6,星期一,3,3,7,陳冠志
