semi,clsno,clsfor,clsName,clsRoom,clsOpt,start,end,week,hour,crid,stuCount,teacher
1102,D1069,休閒二１,生涯運動 (學年),５,必,5,6,星期一,2,0,0,體育老師
1102,D1066,休閒二１,休閒服務業管理,２,必,2,4,星期一,3,3,50,韓聖
1102,D1067,休閒二１,休閒應用英語（二）,７,必,7,8,星期一,2,2,52,李安珮
1102,D1117,企管二１,生涯運動 (學年),７,必,7,8,星期一,2,0,0,體育老師
1102,D1183,保金二１,生涯運動 (學年),５,必,5,6,星期一,2,0,0,體育老師
1102,D4700,保金二１,風險管理策略,２,必,2,4,星期一,3,3,43,劉俊廷
1102,D1192,保金二２,民主憲政與法治,１,必,1,2,星期一,2,2,42,張凱銘
1102,D1195,保金二２,生涯運動 (學年),７,必,7,8,星期一,2,0,0,體育老師
1102,D1196,保金二２,財務管理 (學年),３,必,3,4,星期一,2,2,43,朱國仁
1102,D1288,財稅二１,生涯運動 (學年),５,必,5,6,星期一,2,0,0,體育老師
1102,D1289,財稅二１,租稅法規 (學年) (另併１班),７,必,7,8,星期一,2,2,99,陳潤卿黃淑惠
1102,D1290,財稅二１,財政學 (學年),２,必,2,4,星期一,3,3,50,黃淑惠
1102,D1299,財稅二２,生涯運動 (學年),５,必,5,6,星期一,2,0,0,體育老師
1102,D1298,財稅二２,個體經濟學（一）,２,必,2,4,星期一,3,3,54,張淑華
1102,D1395,財金二１,民主憲政與法治,７,必,7,8,星期一,2,2,49,陳如音
1102,D1399,財金二１,生涯運動 (學年),５,必,5,6,星期一,2,0,0,體育老師
1102,D1397,財金二１,總體經濟學,２,必,2,4,星期一,3,3,49,李靜芠
1102,D1409,財金二２,民主憲政與法治,５,必,5,6,星期一,2,2,46,陳如音
1102,D1413,財金二２,生涯運動 (學年),７,必,7,8,星期一,2,0,0,體育老師
1102,D1493,國貿二１,生涯運動 (學年),５,必,5,6,星期一,2,0,0,體育老師
1102,D1487,國貿二１,商事法 (另併１班),１,選,1,2,星期一,2,2,59,杜耀仁
1102,D1506,國貿二２,生涯運動 (學年),７,必,7,8,星期一,2,0,0,體育老師
1102,D1609,會資二１,生涯運動 (學年),５,必,5,6,星期一,2,0,0,體育老師
1102,D1623,會資二２,生涯運動 (學年),７,必,7,8,星期一,2,0,0,體育老師
1102,D1621,會資二２,中級會計（三）,５,必,5,6,星期一,5,4,47,溫宜潔
1102,D1704,應統二１,生涯運動 (學年),５,必,5,6,星期一,2,0,0,體育老師
1102,D1699,應統二１,應用統計,２,選,2,4,星期一,3,3,40,朱蘊鑛
1102,D1745,多媒二１,生涯運動 (學年),５,必,5,6,星期一,2,0,0,體育老師
1102,D1742,多媒二１,資料庫,２,必,2,4,星期一,3,3,56,徐豐明
1102,D1787,室設二１,生涯運動 (學年),７,必,7,8,星期一,2,0,0,體育老師
1102,D1779,室設二１,電腦視覺模擬,２,選,2,4,星期一,3,3,44,藍儒鴻
1102,D1781,室設二１,現代空間觀念演進,５,選,5,6,星期一,2,2,63,陳林蔚
1102,D1833,商設二１,生涯運動 (學年),５,必,5,6,星期一,2,0,0,體育老師
1102,D1830,商設二１,視覺傳達設計,２,必,2,4,星期一,3,3,29,羅光志
1102,D4851,商設二１,視覺傳達設計,２,必,2,4,星期一,3,3,30,張維真
1102,D1878,流管二１,生涯運動 (學年),５,必,5,6,星期一,2,0,0,體育老師
1102,D1871,流管二１,動態網頁設計 (另併１班),２,選,2,4,星期一,3,3,51,林文祥
1102,D1949,資工二１,生涯運動 (學年),７,必,7,8,星期一,2,0,0,體育老師
1102,D1941,資工二１,物聯網概論,４,必,4,6,星期一,3,3,50,盧永豐
1102,D6084,資工二１,訊號與系統 (另併１班),１,選,1,3,星期一,3,3,23,張鈞淯
1102,D1967,資工二２,生涯運動 (學年),７,必,7,8,星期一,2,0,0,體育老師
1102,D1964,資工二２,數位邏輯設計實習,４,必,4,6,星期一,3,2,45,林宏益
1102,D2021,資管二１,.NET程式設計,２,選,2,4,星期一,3,3,45,許雯絞
1102,D2031,資管二１,生涯運動 (學年),７,必,7,8,星期一,2,0,0,體育老師
1102,D2078,應中二１,生涯運動 (學年),７,必,7,8,星期一,2,0,0,體育老師
1102,D2114,日語二１,日文（四）,３,必,3,4,星期一,4,4,31,邱學瑾
1102,D2119,日語二１,生涯運動 (學年),７,必,7,8,星期一,2,0,0,體育老師
1102,D2177,英語二１,生涯運動 (學年),５,必,5,6,星期一,2,0,0,體育老師
1102,D2179,英語二１,商用英語會話 (學年),７,必,7,8,星期一,2,2,25,莫利斯
1102,D4637,英語二１,商用英語會話 (學年),７,必,7,8,星期一,2,2,24,李華德
1102,D2180,英語二１,現代英美文化主題閱讀 (學年),２,必,2,4,星期一,3,3,50,劉世明
1102,D5063,通識二１,身心整合與心理健康 (生活應用領域),３,選,3,4,星期一,2,2,45,楊淳斐
1102,D5065,通識二１,視覺傳播 (藝術領域),３,選,3,4,星期一,2,2,46,何寶籃
1102,D5064,通識二１,認識程式設計 (自然科學領域),３,選,3,4,星期一,2,2,45,賴錦緣
1102,D5137,通識二１,創造力與企業創新 (社會科學領域),３,選,3,4,星期一,2,2,45,黃孟儒
1102,D4503,體育二１,生涯運動 - 保齡球,５,必,5,6,星期一,2,0,41,王建邦
1102,D4505,體育二１,生涯運動 - 桌球１,５,必,5,6,星期一,2,0,44,劉金鎗
1102,D4506,體育二１,生涯運動 - 排球,５,必,5,6,星期一,2,0,41,張合富
1102,D4507,體育二１,生涯運動 - 籃球,５,必,5,6,星期一,2,0,46,陳明宏
1102,D4508,體育二１,生涯運動 - 綜合運動-網球/匹克球,５,必,5,6,星期一,2,0,39,黃僅喻
1102,D4509,體育二１,生涯運動 - 健身運動,５,必,5,6,星期一,2,0,44,李建平
1102,D4510,體育二１,生涯運動 - 多功能有氧舞蹈,５,必,5,6,星期一,2,0,38,陳盈幸
1102,D4511,體育二１,生涯運動 - 羽球,５,必,5,6,星期一,2,0,40,李俊杰
1102,D4512,體育二１,生涯運動 - 瑜珈,５,必,5,6,星期一,2,0,39,張珈瑛
1102,D4513,體育二１,生涯運動 - 健康有氧舞蹈,５,必,5,6,星期一,2,0,26,楊育寧
1102,D4514,體育二１,生涯運動 - 桌球２,５,必,5,6,星期一,2,0,40,莊哲偉
1102,D4515,體育二１,生涯運動 - 蛙泳,５,必,5,6,星期一,2,0,22,廖本暉
1102,D4531,體育二１,生涯運動 - 飛鏢,５,必,5,6,星期一,2,0,44,劉記帆
1102,D4632,體育二１,生涯運動 - 撞球,５,必,5,6,星期一,2,0,47,簡偉倫
1102,D4634,體育二１,生涯運動 - 防身術,５,必,5,6,星期一,2,0,30,黃盈晨
1102,D4516,體育二２,生涯運動 - 保齡球,７,必,7,8,星期一,2,0,38,王建邦
1102,D4517,體育二２,生涯運動 - 桌球１,７,必,7,8,星期一,2,0,36,劉金鎗
1102,D4518,體育二２,生涯運動 - 排球,７,必,7,8,星期一,2,0,36,張合富
1102,D4524,體育二２,生涯運動 - 籃球,７,必,7,8,星期一,2,0,36,陳明宏
1102,D4525,體育二２,生涯運動 - 綜合運動-網球/匹克球,７,必,7,8,星期一,2,0,38,黃僅喻
1102,D4526,體育二２,生涯運動 - 健身運動,７,必,7,8,星期一,2,0,39,李建平
1102,D4527,體育二２,生涯運動 - 多功能有氧舞蹈,７,必,7,8,星期一,2,0,32,陳盈幸
1102,D4528,體育二２,生涯運動 - 桌球２,７,必,7,8,星期一,2,0,36,莊哲偉
1102,D4529,體育二２,生涯運動 - 羽球,７,必,7,8,星期一,2,0,38,李俊杰
1102,D4530,體育二２,生涯運動 - 瑜珈,７,必,7,8,星期一,2,0,39,張珈瑛
1102,D4633,體育二２,生涯運動 - 防身術,７,必,7,8,星期一,2,0,30,黃盈晨
1102,D4781,體育二２,生涯運動 - 健康有氧舞蹈,７,必,7,8,星期一,2,0,26,楊育寧
1102,D4782,體育二２,生涯運動 - 蛙泳,７,必,7,8,星期一,2,0,22,廖本暉
1102,D4783,體育二２,生涯運動 - 撞球,７,必,7,8,星期一,2,0,37,歐英傑
1102,D4784,體育二２,生涯運動 - 飛鏢,７,必,7,8,星期一,2,0,38,劉記帆
1102,D4919,語言二１,英語聽力與閱讀（二）,５,選,5,6,星期一,2,2,37,劉宜蕙
1102,D4920,語言二２,英語聽力與閱讀（二）,７,選,7,8,星期一,2,2,45,劉宜蕙
1102,D4921,語言二３,英語聽力與閱讀（二）,５,選,5,6,星期一,2,2,35,陳正鑫
1102,D4922,語言二４,英語聽力與閱讀（二）,７,選,7,8,星期一,2,2,53,謝佳穎
1102,D0791,老服一１,社會學,７,選,7,9,星期一,3,3,33,方昱
1102,D0798,老服一１,社會統計實務,５,必,5,6,星期一,2,2,45,陳文意
1102,D0799,老服一１,社會個案工作,２,必,2,4,星期一,3,3,45,劉以慧
1102,D0837,美容一１,髮型結構與成型,２,必,2,4,星期一,3,3,43,黃啟方
1102,D0838,美容一１,大學之道 (另併１班),５,必,5,6,星期一,2,2,57,何昕家
1102,D0883,護理一１,生理學,２,必,2,4,星期一,3,3,33,洪慧娟
1102,D0887,護理一１,基本護理學及實驗（一）,５,必,5,8,星期一,4,2,36,孫嘉玲王淑諒
1102,D0899,護理一２,生理學,５,必,5,7,星期一,3,3,36,洪慧娟
1102,D0905,護理一２,程式設計與應用,３,必,3,4,星期一,2,2,35,吳佩蓉
1102,D0918,護理一３,大學之道,３,必,3,4,星期一,2,2,32,蕭戎
1102,D0920,護理一３,人類發展學及實驗,５,必,5,7,星期一,3,2,36,張倖綺
1102,D0921,護理一３,程式設計與應用,１,必,1,2,星期一,2,2,32,吳佩蓉
1102,D1048,休閒一１,休閒應用日語（二）,５,選,5,6,星期一,2,2,29,小泉文乃
1102,D1054,休閒一１,國文 (學年),７,必,7,8,星期一,2,2,40,林文莉
1102,D1056,休閒一１,經濟學 (學年),２,必,2,4,星期一,3,3,51,張李淑容
1102,D1096,企管一１,企業倫理,５,選,5,7,星期一,3,3,44,龔慧珠
1102,D1104,企管一１,經濟學 (學年),２,必,2,4,星期一,3,3,53,陳柏儒
1102,D1150,保金一１,英語檢定（一） (學年),３,選,3,4,星期一,2,1,23,魏毓瑛
1102,D1151,保金一１,貨幣銀行學 (學年),１,選,1,2,星期一,2,2,45,卓翠月
1102,D1157,保金一１,經濟學 (學年),５,必,5,7,星期一,3,3,44,邱泰穎
1102,D1172,保金一２,經濟學 (學年),２,必,2,4,星期一,3,3,43,邱泰穎
1102,D1268,財稅一１,經濟學 (學年),５,必,5,7,星期一,3,3,45,張瀞云
1102,D1261,財稅一１,程式設計與應用,１,必,1,2,星期一,2,1,45,吳美玉
1102,D1279,財稅一２,會計學（一） (學年),５,必,5,7,星期一,5,4,44,張允文
1102,D1273,財稅一２,程式設計與應用,３,必,3,4,星期一,2,1,50,吳美玉
1102,D1371,財金一１,初級會計學 (學年),７,必,7,8,星期一,4,3,43,黃幼琳
1102,D4760,財金一１,商用英語會話（一）,５,選,5,6,星期一,2,1,21,徐鼎欣
1102,D1382,財金一２,初級會計學 (學年),７,必,7,8,星期一,4,3,43,陳佳宜
1102,D4864,財金一２,管理學,２,必,2,4,星期一,3,3,44,魏中瑄
1102,D1470,國貿一１,會計學 (學年),１,必,1,3,星期一,3,3,49,陳佳宜
1102,D1464,國貿一１,管理學(全外語教學),５,必,5,7,星期一,3,3,46,黃美卿
1102,D1481,國貿一２,會計學 (學年),４,必,4,6,星期一,3,3,45,陳佳宜
1102,D1482,國貿一２,經濟學 (學年),１,必,1,3,星期一,3,3,49,黃美卿
1102,D4704,國貿一２,程式設計與應用,７,必,7,9,星期一,3,3,48,林維展
1102,D1573,會資一１,行銷管理,７,選,7,9,星期一,3,3,44,林秀霞
1102,D1582,會資一１,微積分 (學年),５,必,5,6,星期一,3,3,46,黃韞臻
1102,D1589,會資一２,公司法,５,必,5,7,星期一,3,3,43,李宏仁
1102,D1595,會資一２,微積分 (學年),２,必,2,3,星期一,3,3,43,黃韞臻
1102,D1691,應統一１,統計學 (學年),５,必,5,7,星期一,3,3,42,楊佑傑
1102,D1693,應統一１,經濟學 (學年),２,必,2,4,星期一,3,3,41,張瀞云
1102,D1726,多媒一１,繪畫（二）,５,必,5,7,星期一,3,3,34,曾志峰
1102,D4613,多媒一１,繪畫（二）,５,必,5,7,星期一,3,3,22,王雨涵
1102,D1732,多媒一１,體育 (學年),３,必,3,4,星期一,2,0,50,張素珠
1102,D1770,室設一１,室內設計（一）,２,必,2,6,星期一,5,4,25,王伶芳
1102,D4915,室設一１,室內設計（一）,２,必,2,6,星期一,5,4,23,劉佳豪
1102,D4916,室設一１,室內設計（一）,２,必,2,6,星期一,5,4,0,葉佳隴
1102,D1767,室設一１,電腦輔助繪圖,７,選,7,9,星期一,3,3,51,藍儒鴻
1102,D4558,商設一１,進階攝影,５,必,5,7,星期一,3,3,63,趙樹人
1102,D4565,商設一１,體育 (學年),３,必,3,4,星期一,2,0,55,王建邦
1102,D1863,流管一１,國文 (學年),１,必,1,2,星期一,2,2,42,賴怡璇
1102,D1865,流管一１,會計學 (學年),５,必,5,7,星期一,3,2,48,張李淑容
1102,D1867,流管一１,體育 (學年),３,必,3,4,星期一,2,0,48,陳明宏
1102,D1915,資工一１,國文 (學年),１,必,1,2,星期一,2,2,53,卓素絹
1102,D1916,資工一１,微積分 (學年),３,必,3,5,星期一,3,3,58,林春宏
1102,D1929,資工一２,國文 (學年),１,必,1,2,星期一,2,2,47,張莉涓
1102,D1924,資工一２,網際網路與應用,５,必,5,8,星期一,4,3,60,陳同孝洪維恩
1102,D2011,資管一１,企業管理,５,必,5,7,星期一,3,3,57,何瑞枝
1102,D2016,資管一１,國文 (學年),１,必,1,2,星期一,2,2,51,李妮庭
1102,D2009,資管一１,實用日語會話（二）,３,選,3,4,星期一,2,2,42,陳美釵
1102,D2065,應中一１,國文 (學年) (另併１班),５,必,5,6,星期一,2,2,53,王千宜
1102,D2066,應中一１,體育 (學年) (另併１班),３,必,3,4,星期一,2,0,60,游晴惠
1102,D2101,日語一１,日文（二）,５,必,5,6,星期一,4,4,25,林雅芬
1102,D2102,日語一１,日語聽講練習（二）,７,必,7,8,星期一,2,2,28,葉東哲
1102,D4734,日語一１,日語聽講練習（二）,５,必,5,6,星期一,2,2,23,謝爵州
1102,D2108,日語一１,體育 (學年) (另併１班),３,必,3,4,星期一,2,0,60,馬義傑
1102,D2150,英語一１,人際關係與溝通,３,選,3,4,星期一,2,2,47,向秋玲
1102,D4635,英語一１,句型與段落習作 (學年),１,必,1,2,星期一,2,2,25,何瑞蓮
1102,D2160,英語一１,字彙與閱讀 (學年),５,必,5,7,星期一,3,3,45,陳惠玲
1102,D2224,ＡＩ一１,資訊安全,２,選,2,4,星期一,3,3,32,戴維良
1102,D6081,ＡＩ一１,產業概論,５,選,5,7,星期一,3,3,41,張育瑋
1102,D2237,智產一１,進階程式設計,５,必,5,7,星期一,3,3,51,吳佩蓉
1102,D2236,智產一１,企業資源規劃-生管模組,２,選,2,4,星期一,3,3,35,廖祿文
1102,D2249,企管技優一１,管理學,５,必,5,7,星期一,3,3,21,何蕙萍
1102,D2256,企管技優一１,體育 (學年) (另併１班),３,必,3,4,星期一,2,0,45,黃僅喻
1102,D2278,資訊日語技優一１,日語（二）,２,必,2,2,星期一,5,5,14,邱學瑾
1102,D2291,資管技優一１,網頁設計,５,必,5,7,星期一,3,3,25,許雯絞
1102,D2305,美容技優一１,芳香保健與美體實務,２,選,2,4,星期一,3,3,19,吳宜玲
1102,D2318,智產技優一１,線性代數,２,必,2,4,星期一,3,3,16,李固遠
1102,D5134,通識一１,自然生態與環境保育 (自然科學領域),１,選,1,2,星期一,2,2,34,蕭戎
1102,D5044,通識一１,人際關係與自我成長 (生活應用領域),１,選,1,2,星期一,2,2,44,施幸利
1102,D5043,通識一１,社會發展與規劃設計 (社會科學領域),１,選,1,2,星期一,2,2,28,黃孟儒
1102,D5045,通識一１,環境美學與紀錄片 (藝術領域),１,選,1,2,星期一,2,2,35,何昕家
1102,D5133,通識一１,古文字與書法 (人文領域),１,選,1,2,星期一,2,2,45,姚吉聰
1102,D4840,語言一１,越南語言與文化,５,選,5,6,星期一,2,2,49,阮氏蕾
1102,D4060,稅管所研二,行為財務學專題 (另併１班),４,選,4,4,星期一,3,3,4,張允文張嘉仁
1102,D4272,商設所研二,論文/專題創作 (學年),２,必,2,4,星期一,3,3,17,各指導教授
1102,D4016,企管所研一,創新管理,２,選,2,4,星期一,3,3,12,林宜欣
1102,D4822,稅管所研一,經濟理論研究,１,必,1,1,星期一,3,3,12,張淑華
1102,D4089,財金所研一,金融機構與市場,２,必,2,4,星期一,3,3,13,謝孟芬
1102,D4111,會資所研一,財務會計實證研究,５,選,5,7,星期一,3,3,10,蘇淑慧林裕章呂學典
1102,D4115,會資所研一,高等管理會計學,２,必,2,4,星期一,3,3,10,盧正宗
1102,D4215,室設所研一,都市設計特論,７,選,7,8,星期一,2,2,7,蕭家孟
1102,D4218,室設所研一,日常生活物件與空間敘事,３,選,3,4,星期一,2,2,9,陳林蔚
1102,D5217,商設所研一,互動設計,５,選,5,6,星期一,2,2,6,朱中華
1102,D4247,商設所研一,設計專題企劃,２,必,2,4,星期一,3,3,20,趙樹人林佩如
1102,D4276,流管所研一,個體需求分析與預測 (另併１班),２,選,2,4,星期一,3,3,5,楊志文
1102,D4282,流管所研一,資料探勘應用 (另併１班),５,選,5,7,星期一,3,3,6,林泓毅
1102,D4310,資工所研一,高等資料庫系統 (另併１班),２,選,2,4,星期一,3,3,12,陳世穎
1102,D5206,資工所研一,高等資訊安全 (另併１班),５,選,5,7,星期一,3,3,16,張雅芬黃慧鳳
1102,D4382,資管所研一,多變量分析 (另併１班),５,選,5,7,星期一,3,3,17,王淑玲
1102,D4475,美容所研一,論文寫作,５,必,5,7,星期一,3,3,9,黃宜純
1102,D4476,美容所研一,抗老美容科學專論,３,必,3,4,星期一,2,2,9,高而仕
