semi,clsno,clsfor,clsName,clsRoom,clsOpt,start,end,week,hour,crid,stuCount,teacher
1101,D4571,護理二１,生理學實驗,３,必,3,4,星期一,2,1,42,洪慧娟
1101,D4576,護理二１,基本護理學及實驗（二）,５,必,5,8,星期一,6,3,41,鄭美莉
1101,D4590,護理二２,基本護理學及實驗（二）,１,必,1,4,星期一,6,3,42,王淑諒
1101,D4599,護理二３,生理學實驗,５,必,5,6,星期一,2,1,43,洪慧娟
1101,D4603,護理二３,藥理學,３,必,3,4,星期一,2,2,56,楊宜真
1101,D4604,護理二３,基本護理學及實驗（二）,１,必,1,2,星期一,6,3,44,孫嘉玲
1101,D4678,休閒二１,人力資源管理,２,必,2,4,星期一,3,3,53,韓聖
1101,D4682,休閒二１,生涯運動 (學年),５,必,5,6,星期一,2,0,0,體育老師
1101,D4672,休閒二１,會議展覽管理,７,選,7,9,星期一,3,3,37,鄧秀玉顏卉萱
1101,D4721,企管二１,生涯運動 (學年),７,必,7,8,星期一,2,0,0,體育老師
1101,D4798,保金二１,生涯運動 (學年),５,必,5,6,星期一,2,0,0,體育老師
1101,D4793,保金二１,保險法規,２,必,2,4,星期一,3,3,54,劉俊廷
1101,D4812,保金二２,生涯運動 (學年),７,必,7,8,星期一,2,0,0,體育老師
1101,D4808,保金二２,風險管理策略,５,必,5,6,星期一,3,3,46,劉俊廷
1101,D4813,保金二２,財務管理 (學年),３,必,3,4,星期一,2,2,45,陳怡諠
1101,D4914,財稅二１,生涯運動 (學年),５,必,5,6,星期一,2,0,0,體育老師
1101,D4915,財稅二１,租稅法規 (學年) (另併１班),７,必,7,8,星期一,2,2,102,黃淑惠
1101,D4916,財稅二１,財政學 (學年),２,必,2,4,星期一,3,3,46,黃淑惠陳潤卿
1101,D4924,財稅二２,生涯運動 (學年),５,必,5,6,星期一,2,0,0,體育老師
1101,D5023,財金二１,生涯運動 (學年),５,必,5,6,星期一,2,0,0,體育老師
1101,D5019,財金二１,個體經濟學,２,必,2,4,星期一,3,3,49,李靜芠
1101,D5021,財金二１,臺灣開發史,７,必,7,8,星期一,2,2,51,郭鎧銘
1101,D5038,財金二２,生涯運動 (學年),７,必,7,8,星期一,2,0,0,體育老師
1101,D5035,財金二２,貨幣銀行學,２,必,2,4,星期一,3,3,53,邱臙珍
1101,D5036,財金二２,臺灣開發史,５,必,5,6,星期一,2,2,58,郭鎧銘
1101,D5124,國貿二１,生涯運動 (學年),５,必,5,6,星期一,2,0,0,體育老師
1101,D5139,國貿二２,生涯運動 (學年),７,必,7,8,星期一,2,0,0,體育老師
1101,D5136,國貿二２,臺灣開發史,５,必,5,6,星期一,2,2,57,魏嚴堅
1101,D5257,會資二１,生涯運動 (學年),５,必,5,6,星期一,2,0,0,體育老師
1101,D5270,會資二２,生涯運動 (學年),７,必,7,8,星期一,2,0,0,體育老師
1101,D5268,會資二２,中級會計（二）,５,必,5,6,星期一,5,4,49,溫宜潔
1101,D5352,應統二１,生涯運動 (學年),５,必,5,6,星期一,2,0,0,體育老師
1101,D5348,應統二１,迴歸分析,２,必,2,4,星期一,3,3,45,朱蘊鑛
1101,D5350,應統二１,臺灣開發史,７,必,7,8,星期一,2,2,56,魏嚴堅
1101,D5389,多媒二１,生涯運動 (學年),５,必,5,6,星期一,2,0,0,體育老師
1101,D5388,多媒二１,多媒體系統設計（一）,２,必,2,4,星期一,3,3,30,陳賢錫
1101,D8317,多媒二１,多媒體系統設計（一）,２,必,2,4,星期一,3,3,26,徐豐明
1101,D5431,室設二１,生涯運動 (學年),７,必,7,8,星期一,2,0,0,體育老師
1101,D5424,室設二１,電腦3D建模,２,選,2,4,星期一,3,3,48,藍儒鴻
1101,D5470,商設二１,生涯運動 (學年),５,必,5,6,星期一,2,0,0,體育老師
1101,D5509,流管二１,生涯運動 (學年),５,必,5,6,星期一,2,0,0,體育老師
1101,D5502,流管二１,財務管理,２,選,2,4,星期一,3,3,51,李振宇
1101,D5565,資工二１,工程數學,１,必,1,3,星期一,3,3,61,林春宏
1101,D5572,資工二１,生涯運動 (學年),７,必,7,8,星期一,2,0,0,體育老師
1101,D5561,資工二１,電子商務安全 (另併１班),４,選,4,6,星期一,3,3,79,張雅芬
1101,D5586,資工二２,生涯運動 (學年),７,必,7,8,星期一,2,0,0,體育老師
1101,D5583,資工二２,資料結構,１,必,1,3,星期一,3,3,42,陳世穎
1101,D5644,資管二１,人力資源管理,２,必,2,4,星期一,3,3,54,張玲娥
1101,D5648,資管二１,生涯運動 (學年),７,必,7,8,星期一,2,0,0,體育老師
1101,D5701,應中二１,生涯運動 (學年),７,必,7,8,星期一,2,0,0,體育老師
1101,D5696,應中二１,廣告符碼與應用,５,選,5,6,星期一,2,2,44,何寶籃
1101,D5740,日語二１,日文（三）,３,必,3,4,星期一,4,4,31,邱學瑾
1101,D5745,日語二１,生涯運動 (學年),７,必,7,8,星期一,2,0,0,體育老師
1101,D5807,英語二１,生涯運動 (學年),５,必,5,6,星期一,2,0,0,體育老師
1101,D5809,英語二１,商用英語會話 (學年),７,必,7,8,星期一,2,2,25,莫利斯
1101,D8429,英語二１,商用英語會話 (學年),７,必,7,8,星期一,2,2,23,李華德
1101,D5810,英語二１,現代英美文化主題閱讀 (學年),２,必,2,4,星期一,3,3,55,劉世明
1101,D8588,通識二１,身心整合與心理健康 (生活應用領域),３,選,3,4,星期一,2,2,50,楊淳斐
1101,D8590,通識二１,西洋美術欣賞 (藝術領域),３,選,3,4,星期一,2,2,50,許璨麟
1101,D8589,通識二１,數位學習與大數據應用 (自然科學領域),３,選,3,4,星期一,2,2,50,侯幸雨
1101,D8587,通識二１,創造力與企業創新 (社會科學領域),３,選,3,4,星期一,2,2,50,黃孟儒
1101,D8697,通識二１,中國歷史與人物 (人文領域),３,選,3,4,星期一,2,2,50,郭鎧銘
1101,D8238,體育二１,生涯運動 - 保齡球,５,必,5,6,星期一,2,0,45,王建邦
1101,D8239,體育二１,生涯運動 - 桌球１,５,必,5,6,星期一,2,0,45,劉金鎗
1101,D8240,體育二１,生涯運動 - 排球,５,必,5,6,星期一,2,0,42,張合富
1101,D8241,體育二１,生涯運動 - 籃球,５,必,5,6,星期一,2,0,45,陳明宏
1101,D8242,體育二１,生涯運動 - 綜合運動-網球/匹克球,５,必,5,6,星期一,2,0,40,黃僅喻
1101,D8243,體育二１,生涯運動 - 健身運動,５,必,5,6,星期一,2,0,45,李建平
1101,D8244,體育二１,生涯運動 - 多功能有氧舞蹈,５,必,5,6,星期一,2,0,38,陳盈幸
1101,D8245,體育二１,生涯運動 - 羽球,５,必,5,6,星期一,2,0,40,李俊杰
1101,D8246,體育二１,生涯運動 - 瑜珈,５,必,5,6,星期一,2,0,40,張珈瑛
1101,D8248,體育二１,生涯運動 - 健康有氧舞蹈,５,必,5,6,星期一,2,0,25,楊育寧
1101,D8251,體育二１,生涯運動 - 桌球２,５,必,5,6,星期一,2,0,40,莊哲偉
1101,D8252,體育二１,生涯運動 - 蛙泳,５,必,5,6,星期一,2,0,23,廖本暉
1101,D8253,體育二１,生涯運動 - 飛鏢,５,必,5,6,星期一,2,0,45,劉記帆
1101,D8255,體育二１,生涯運動 - 撞球,５,必,5,6,星期一,2,0,45,簡偉倫
1101,D8423,體育二１,生涯運動 - 防身術,５,必,5,6,星期一,2,0,30,黃盈晨
1101,D8256,體育二２,生涯運動 - 保齡球,７,必,7,8,星期一,2,0,40,王建邦
1101,D8257,體育二２,生涯運動 - 桌球１,７,必,7,8,星期一,2,0,36,劉金鎗
1101,D8258,體育二２,生涯運動 - 排球,７,必,7,8,星期一,2,0,36,張合富
1101,D8259,體育二２,生涯運動 - 籃球,７,必,7,8,星期一,2,0,38,陳明宏
1101,D8260,體育二２,生涯運動 - 綜合運動-網球/匹克球,７,必,7,8,星期一,2,0,40,黃僅喻
1101,D8261,體育二２,生涯運動 - 健身運動,７,必,7,8,星期一,2,0,38,李建平
1101,D8262,體育二２,生涯運動 - 多功能有氧舞蹈,７,必,7,8,星期一,2,0,33,陳盈幸
1101,D8263,體育二２,生涯運動 - 桌球２,７,必,7,8,星期一,2,0,35,莊哲偉
1101,D8264,體育二２,生涯運動 - 羽球,７,必,7,8,星期一,2,0,36,李俊杰
1101,D8265,體育二２,生涯運動 - 瑜珈,７,必,7,8,星期一,2,0,38,張珈瑛
1101,D8266,體育二２,生涯運動 - 健康有氧舞蹈,７,必,7,8,星期一,2,0,25,楊育寧
1101,D8270,體育二２,生涯運動 - 蛙泳,７,必,7,8,星期一,2,0,23,廖本暉
1101,D8271,體育二２,生涯運動 - 撞球,７,必,7,8,星期一,2,0,36,簡偉倫
1101,D8272,體育二２,生涯運動 - 飛鏢,７,必,7,8,星期一,2,0,38,劉記帆
1101,D8424,體育二２,生涯運動 - 防身術,７,必,7,8,星期一,2,0,30,黃盈晨
1101,D8216,語言二１,英語聽力與閱讀（一）,５,選,5,6,星期一,2,2,39,劉宜蕙
1101,D8217,語言二２,英語聽力與閱讀（一）,７,選,7,8,星期一,2,2,48,劉宜蕙
1101,D8218,語言二３,英語聽力與閱讀（一）,５,選,5,6,星期一,2,2,39,陳正鑫
1101,D8219,語言二４,英語聽力與閱讀（一）,７,選,7,8,星期一,2,2,45,謝佳穎
1101,D4435,老服一１,健康經濟學,５,必,5,6,星期一,2,2,46,李卓倫
1101,D4441,老服一１,社會統計,３,必,3,4,星期一,2,2,47,陳文意
1101,D4486,美容一１,美容化學與實驗,５,必,5,7,星期一,3,3,48,趙永賀
1101,D4526,護理一１,民主憲政與法治,７,必,7,8,星期一,2,2,36,涂力旋
1101,D4527,護理一１,生物化學,１,必,1,2,星期一,2,2,34,湯曉君
1101,D4532,護理一１,護理學導論,５,必,5,6,星期一,2,2,36,楊其璇張倖綺
1101,D4539,護理一２,民主憲政與法治,５,必,5,6,星期一,2,2,37,陳世杰
1101,D4540,護理一２,生物化學,３,必,3,4,星期一,2,2,36,湯曉君
1101,D4543,護理一２,學涯規劃,２,必,2,2,星期一,1,1,37,劉家佑
1101,D4545,護理一２,護理學導論,７,必,7,8,星期一,2,2,35,楊其璇張倖綺
1101,D4552,護理一３,民主憲政與法治,７,必,7,8,星期一,2,2,39,陳世杰
1101,D4553,護理一３,生物化學,５,必,5,6,星期一,2,2,41,湯曉君
1101,D4558,護理一３,護理學導論,３,必,3,4,星期一,2,2,35,楊其璇張倖綺
1101,D4657,休閒一１,休閒應用日語（一）,５,選,5,6,星期一,2,2,45,小泉文乃
1101,D4665,休閒一１,國文 (學年),７,必,7,8,星期一,2,2,38,林文莉
1101,D4667,休閒一１,經濟學 (學年),２,必,2,4,星期一,3,3,50,張李淑容
1101,D4703,企管一１,微積分,５,必,5,7,星期一,3,3,53,張詠盛
1101,D4710,企管一１,經濟學 (學年),２,必,2,4,星期一,3,3,49,陳柏儒
1101,D4761,保金一１,英語檢定（一） (學年),３,選,3,4,星期一,2,1,23,魏毓瑛
1101,D4762,保金一１,貨幣銀行學 (學年),１,選,1,2,星期一,2,2,43,卓翠月
1101,D4768,保金一１,經濟學 (學年),５,必,5,7,星期一,3,3,43,邱泰穎
1101,D4785,保金一２,經濟學 (學年),２,必,2,4,星期一,3,3,43,邱泰穎
1101,D4774,保金一２,學涯規劃,１,必,1,1,星期一,1,1,42,劉家佑
1101,D4775,保金一２,大學之道,５,必,5,6,星期一,2,2,43,蕭戎
1101,D4883,財稅一１,國際禮儀 (另併１班),１,選,1,2,星期一,3,3,60,陳淑娟林冰如
1101,D4891,財稅一１,微積分 (學年),５,必,5,6,星期一,2,2,49,張瀞云
1101,D4893,財稅一１,經濟學 (學年),７,必,7,9,星期一,3,3,48,張淑華
1101,D4886,財稅一１,大學之道,３,必,3,4,星期一,2,2,47,陳鳳涵
1101,D4898,財稅一２,民法,３,必,3,4,星期一,3,3,49,謝蕙如
1101,D4906,財稅一２,會計學（一） (學年),５,必,5,7,星期一,5,4,44,張允文
1101,D4983,財金一１,行銷管理,５,選,5,7,星期一,3,3,45,李安珮
1101,D4990,財金一１,初級會計學 (學年),３,必,3,4,星期一,4,3,43,黃幼琳
1101,D4987,財金一１,大學之道,１,必,1,2,星期一,2,2,47,陳鳳涵
1101,D5005,財金一２,初級會計學 (學年),７,必,7,8,星期一,4,3,47,陳佳宜
1101,D5002,財金一２,大學之道,５,必,5,6,星期一,2,2,46,何昕家
1101,D5096,國貿一１,會計學 (學年),１,必,1,3,星期一,3,3,50,陳佳宜
1101,D5091,國貿一１,程式設計與應用,５,必,5,7,星期一,3,3,47,林維展
1101,D5110,國貿一２,會計學 (學年),４,必,4,6,星期一,3,3,50,陳佳宜
1101,D5111,國貿一２,經濟學 (學年),１,必,1,3,星期一,3,3,49,黃美卿
1101,D5222,會資一１,民法,２,必,2,4,星期一,3,3,47,李宏仁
1101,D5231,會資一１,微積分 (學年),５,必,5,6,星期一,3,3,45,黃韞臻
1101,D5227,會資一１,程式設計與應用,７,必,7,8,星期一,2,2,52,林裕章
1101,D5236,會資一２,企業管理,７,必,7,9,星期一,3,3,46,林秀霞
1101,D5244,會資一２,微積分 (學年),２,必,2,3,星期一,3,3,44,黃韞臻
1101,D5240,會資一２,程式設計與應用,５,必,5,6,星期一,2,2,45,林裕章
1101,D5340,應統一１,統計學 (學年),５,必,5,7,星期一,3,3,47,楊佑傑
1101,D5342,應統一１,經濟學 (學年),２,必,2,4,星期一,3,3,45,張瀞云
1101,D5373,多媒一１,學涯規劃,１,必,1,1,星期一,1,1,50,蘇紋巧
1101,D8313,多媒一１,繪畫（一）,５,必,5,7,星期一,3,3,23,王雨涵
1101,D5379,多媒一１,體育 (學年),３,必,3,4,星期一,2,0,50,張素珠
1101,D5412,室設一１,基礎設計,２,必,2,6,星期一,5,4,49,王伶芳
1101,D8850,室設一１,基礎設計,２,必,2,6,星期一,5,4,0,葉佳隴
1101,D8851,室設一１,基礎設計,２,必,2,6,星期一,5,4,0,劉佳豪
1101,D5414,室設一１,學涯規劃,７,必,7,7,星期一,1,1,50,林育秀
1101,D8339,商設一１,學涯規劃,２,必,2,2,星期一,1,1,52,蘇紋巧
1101,D8344,商設一１,體育 (學年),３,必,3,4,星期一,2,0,53,王建邦
1101,D5496,流管一１,國文 (學年),１,必,1,2,星期一,2,2,42,賴怡璇
1101,D5498,流管一１,會計學 (學年),５,必,5,7,星期一,3,2,48,張李淑容
1101,D5500,流管一１,體育 (學年),３,必,3,4,星期一,2,0,47,陳明宏
1101,D5545,資工一１,國文 (學年),１,必,1,2,星期一,2,2,51,卓素絹
1101,D5546,資工一１,微積分 (學年),６,必,6,8,星期一,3,3,50,林春宏
1101,D5556,資工一２,國文 (學年),１,必,1,2,星期一,2,2,44,張莉涓
1101,D5551,資工一２,程式設計,５,必,5,8,星期一,4,3,56,陳同孝洪維恩
1101,D5552,資工一２,學涯規劃,３,必,3,3,星期一,1,1,49,劉家佑
1101,D5634,資管一１,國文 (學年),１,必,1,2,星期一,2,2,52,李妮庭
1101,D5630,資管一１,會計學,５,必,5,7,星期一,3,3,56,張瑞元
1101,D5688,應中一１,國文 (學年) (另併１班),５,必,5,6,星期一,2,2,54,王千宜
1101,D5689,應中一１,體育 (學年) (另併１班),３,必,3,4,星期一,2,0,61,楊子孟
1101,D5728,日語一１,日文（一）,５,必,5,6,星期一,4,4,28,林雅芬
1101,D5729,日語一１,日語聽講練習（一）,７,必,7,8,星期一,2,2,26,葉東哲
1101,D8554,日語一１,日語聽講練習（一）,５,必,5,6,星期一,2,2,23,謝爵州
1101,D5734,日語一１,體育 (學年) (另併１班),３,必,3,4,星期一,2,0,60,馬義傑
1101,D8426,英語一１,句型與段落習作 (學年),１,必,1,2,星期一,2,2,22,何瑞蓮
1101,D5789,英語一１,字彙與閱讀 (學年),５,必,5,7,星期一,3,3,48,陳惠玲
1101,D5781,英語一１,英語會話,３,必,3,4,星期一,2,2,25,盛凱翺
1101,D8427,英語一１,英語會話,３,必,3,4,星期一,2,2,24,馬丁
1101,D5851,ＡＩ一１,計算機概論,５,必,5,7,星期一,3,3,35,洪啟舜
1101,D5862,智產一１,程式設計,２,必,2,4,星期一,3,3,47,吳美玉
1101,D5874,企管技優一１,企業概論,５,必,5,7,星期一,3,3,21,何蕙萍
1101,D5883,企管技優一１,體育 (學年) (另併１班),３,必,3,4,星期一,2,0,45,黃僅喻
1101,D5900,資訊日語技優一１,數位影像處理,５,選,5,7,星期一,3,3,15,舒玉
1101,D5904,資訊日語技優一１,日語（一）,２,必,2,2,星期一,5,5,14,邱學瑾
1101,D5914,資管技優一１,商業應用軟體,５,選,5,7,星期一,3,3,24,劉嘉雯
1101,D5927,美容技優一１,髮型結構與成型,２,必,2,4,星期一,3,3,14,黃啟方
1101,D5935,智產技優一１,人工智慧概論,２,選,2,4,星期一,3,3,16,張鈞淯
1101,D5940,智產技優一１,工業管理概論,５,必,5,7,星期一,3,3,16,張倉銓
1101,D8567,通識一１,自然生態與環境保育 (自然科學領域),１,選,1,2,星期一,2,2,47,蕭戎
1101,D8568,通識一１,建築美學 (藝術領域),１,選,1,2,星期一,2,2,50,何昕家
1101,D8566,通識一１,人際關係與自我成長 (生活應用領域),１,選,1,2,星期一,2,2,50,施幸利
1101,D8565,通識一１,社會發展與規劃設計 (社會科學領域),１,選,1,2,星期一,2,2,48,黃孟儒
1101,D8692,通識一１,古文字與書法 (人文領域),１,選,1,2,星期一,2,2,50,姚吉聰
1101,D11151,通識一６,SDGs實境體驗遊戲設計,７,選,7,7,星期一,1,1,6,何昕家
1101,D7706,企管所研二,多變量分析,５,選,5,6,星期一,3,3,12,李家瑩
1101,D7707,企管所研二,品牌管理,２,選,2,4,星期一,3,3,10,何淑熏
1101,D7812,會資所研二,內部稽核與控制研究,２,選,2,4,星期一,3,3,13,陳恊銓
1101,D7964,商設所研二,論文/專題創作 (學年),２,必,2,4,星期一,3,3,22,各指導教授
1101,D7696,企管所研一,行銷理論與策略,２,選,2,4,星期一,3,3,16,李家瑩鄭正豐
1101,D7698,企管所研一,科技管理與政策,５,選,5,7,星期一,3,3,14,黃怡芬
1101,D7727,稅管所研一,研究方法,５,選,5,7,星期一,3,3,13,許義忠
1101,D8501,財金所研一,產業經濟分析,５,選,5,7,星期一,3,3,13,李靜芠
1101,D7809,會資所研一,財務會計理論,５,必,5,7,星期一,3,3,11,蘇淑慧
1101,D7807,會資所研一,會計資訊系統專題研討,２,選,2,4,星期一,3,3,9,盧正宗
1101,D7928,商設所研一,設計史專論 (另併１班),７,選,7,8,星期一,2,2,5,鄭夙恩
1101,D7942,商設所研一,設計實務研究,２,必,2,4,星期一,3,3,18,趙樹人
1101,D7936,商設所研一,視覺創作風格研究(遠距教學),５,選,5,6,星期一,2,2,14,侯純純
1101,D7970,流管所研一,物流中心設計與規劃 (另併１班),２,選,2,4,星期一,3,3,12,陳志騰
1101,D8074,資管所研一,人工智慧 (另併１班),５,選,5,7,星期一,3,3,24,姜琇森
1101,D8133,保金所研一,人身保險實務專題,５,選,5,7,星期一,3,3,9,黃麗夙熊令瑜
1101,D8170,美容所研一,健康美容產業發展,５,必,5,7,星期一,3,3,11,黃宜純
